Student_ID,Age,Gender,Department,Study_Hours,Attendance,Assignments,Exam_Score,Result,Grade,Placement,LPA
ST366,18,Female,Information Technology,5,82,14,66,Pass,B,Not Placed,0.0
ST367,20,Male,Information Technology,5,71,11,47,Pass,D,Not Placed,0.0
ST368,20,Male,Computer Science,7,93,19,87,Pass,A+,Placed,8.31
ST369,18,Male,Information Technology,7,85,19,84,Pass,A+,Placed,8.5
ST370,17,Female,Mechanical,5,86,12,58,Pass,C,Not Placed,0.0
ST371,17,Male,Electronics,7,74,17,73,Pass,A,Not Placed,0.0
ST372,17,Male,Computer Science,3,77,11,48,Pass,D,Not Placed,0.0
ST373,17,Male,Mechanical,2,80,7,38,Fail,F,Not Placed,0.0
ST374,19,Female,Mechanical,8,67,19,87,Pass,A+,Placed,9.09
ST375,17,Female,Computer Science,2,65,9,34,Fail,F,Not Placed,0.0
ST376,18,Female,Computer Science,4,76,8,36,Fail,F,Not Placed,0.0
ST377,19,Female,Electronics,6,87,16,71,Pass,A,Placed,6.1
ST378,17,Male,Mechanical,5,75,11,55,Pass,C,Not Placed,0.0
ST379,19,Male,Mechanical,8,72,20,89,Pass,A+,Placed,9.59
ST380,18,Female,Mechanical,4,74,10,42,Pass,D,Not Placed,0.0
ST381,17,Male,Electronics,0,77,5,19,Fail,F,Not Placed,0.0
ST382,19,Male,Information Technology,4,78,14,56,Pass,C,Not Placed,0.0
ST383,19,Male,Computer Science,5,100,14,65,Pass,B,Not Placed,0.0
ST384,19,Male,Computer Science,4,93,9,44,Pass,D,Not Placed,0.0
ST385,19,Male,Information Technology,5,92,11,62,Pass,B,Not Placed,0.0
ST386,19,Female,Electronics,8,94,17,80,Pass,A+,Placed,7.09
ST387,18,Male,Information Technology,8,72,19,86,Pass,A+,Placed,8.32
ST388,18,Male,Electronics,4,70,12,50,Pass,C,Not Placed,0.0
ST389,19,Male,Computer Science,5,71,11,56,Pass,C,Not Placed,0.0
ST390,19,Female,Information Technology,5,95,11,55,Pass,C,Not Placed,0.0
ST391,20,Male,Computer Science,8,77,18,79,Pass,A,Placed,6.53
ST392,18,Female,Information Technology,10,69,20,91,Pass,A+,Placed,21.75
ST393,18,Female,Electronics,4,78,16,72,Pass,A,Placed,5.83
ST394,19,Male,Electronics,6,80,15,72,Pass,A,Placed,6.28
ST395,18,Female,Mechanical,4,85,15,68,Pass,B,Placed,4.97
ST396,20,Female,Computer Science,0,85,3,19,Fail,F,Not Placed,0.0
ST397,19,Female,Information Technology,0,74,2,10,Fail,F,Not Placed,0.0
ST398,18,Female,Computer Science,5,89,11,55,Pass,C,Not Placed,0.0
ST399,19,Male,Information Technology,5,76,15,64,Pass,B,Placed,5.37
ST400,19,Male,Mechanical,1,80,10,42,Pass,D,Not Placed,0.0
ST401,17,Male,Electronics,6,89,13,60,Pass,B,Placed,5.55
ST402,20,Male,Mechanical,4,76,10,44,Pass,D,Not Placed,0.0
ST403,18,Female,Computer Science,5,76,11,58,Pass,C,Not Placed,0.0
ST404,19,Male,Mechanical,4,88,8,39,Fail,F,Not Placed,0.0
ST405,18,Female,Computer Science,3,73,11,49,Pass,D,Not Placed,0.0
ST406,19,Female,Mechanical,5,78,13,63,Pass,B,Placed,5.48
ST407,18,Female,Computer Science,4,88,11,52,Pass,C,Placed,3.68
ST408,17,Female,Computer Science,5,100,10,56,Pass,C,Not Placed,0.0
ST409,20,Male,Information Technology,3,88,13,60,Pass,B,Not Placed,0.0
ST410,17,Male,Mechanical,5,87,12,63,Pass,B,Placed,6.0
ST411,18,Male,Computer Science,3,87,11,47,Pass,D,Placed,3.27
ST412,20,Male,Information Technology,6,71,12,58,Pass,C,Not Placed,0.0
ST413,20,Male,Mechanical,7,83,16,73,Pass,A,Placed,5.78
ST414,19,Male,Information Technology,3,82,10,48,Pass,D,Not Placed,0.0
ST415,19,Female,Computer Science,5,85,14,65,Pass,B,Placed,4.39
ST416,18,Male,Information Technology,2,83,9,38,Fail,F,Not Placed,0.0
ST417,18,Male,Information Technology,6,86,16,76,Pass,A,Placed,5.94
ST418,18,Female,Mechanical,4,79,9,49,Pass,D,Not Placed,0.0
ST419,19,Male,Electronics,5,83,13,58,Pass,C,Not Placed,0.0
ST420,19,Male,Information Technology,5,70,13,61,Pass,B,Placed,4.9
ST421,19,Female,Mechanical,8,79,18,89,Pass,A+,Placed,9.55
ST422,19,Female,Information Technology,5,96,13,62,Pass,B,Placed,5.56
ST423,17,Female,Computer Science,5,85,10,46,Pass,D,Not Placed,0.0
ST424,18,Male,Computer Science,5,82,10,46,Pass,D,Not Placed,0.0
ST425,17,Female,Information Technology,8,100,13,70,Pass,A,Placed,7.55
ST426,18,Female,Computer Science,7,68,18,84,Pass,A+,Placed,7.82
ST427,18,Male,Mechanical,4,71,13,52,Pass,C,Placed,4.19
ST428,19,Female,Electronics,7,99,18,85,Pass,A+,Placed,7.85
ST429,18,Female,Computer Science,5,82,14,62,Pass,B,Placed,4.22
ST430,17,Male,Information Technology,7,80,12,59,Pass,C,Not Placed,0.0
ST431,17,Male,Electronics,7,70,14,60,Pass,B,Placed,5.37
ST432,19,Female,Mechanical,3,86,10,50,Pass,C,Not Placed,0.0
ST433,19,Female,Mechanical,6,87,15,75,Pass,A,Placed,5.43
ST434,17,Male,Information Technology,4,71,11,54,Pass,C,Placed,4.34
ST435,17,Female,Electronics,4,81,12,56,Pass,C,Placed,4.3
ST436,19,Male,Information Technology,4,79,11,47,Pass,D,Placed,3.22
ST437,17,Male,Information Technology,6,85,15,68,Pass,B,Placed,4.28
ST438,19,Male,Computer Science,3,71,9,42,Pass,D,Not Placed,0.0
ST439,19,Female,Computer Science,0,95,7,34,Fail,F,Not Placed,0.0
ST440,17,Female,Information Technology,6,91,14,67,Pass,B,Not Placed,0.0
ST441,17,Male,Computer Science,3,78,7,33,Fail,F,Not Placed,0.0
ST442,20,Male,Computer Science,2,80,7,36,Fail,F,Not Placed,0.0
ST443,18,Male,Electronics,4,81,11,51,Pass,C,Placed,4.57
ST444,18,Female,Computer Science,4,74,13,62,Pass,B,Placed,6.0
ST445,19,Female,Information Technology,5,78,13,59,Pass,C,Placed,4.7
ST446,20,Female,Information Technology,1,79,6,29,Fail,F,Not Placed,0.0
ST447,20,Female,Mechanical,9,98,17,82,Pass,A+,Placed,9.26
ST448,19,Female,Information Technology,6,91,16,73,Pass,A,Placed,6.99
ST449,18,Male,Computer Science,4,91,10,47,Pass,D,Not Placed,0.0
ST450,17,Male,Information Technology,4,86,11,58,Pass,C,Not Placed,0.0
ST451,19,Male,Mechanical,5,71,16,73,Pass,A,Placed,6.27
ST452,19,Female,Mechanical,6,82,16,74,Pass,A,Placed,7.19
ST453,18,Female,Information Technology,3,92,7,44,Pass,D,Not Placed,0.0
ST454,20,Male,Computer Science,3,69,6,29,Fail,F,Not Placed,0.0
ST455,17,Female,Mechanical,7,88,16,81,Pass,A+,Not Placed,0.0
ST456,18,Male,Computer Science,4,100,9,44,Pass,D,Placed,3.09
ST457,17,Male,Electronics,4,93,13,62,Pass,B,Not Placed,0.0
ST458,18,Female,Information Technology,8,96,18,92,Pass,A+,Placed,22.26
ST459,17,Female,Computer Science,6,84,15,66,Pass,B,Not Placed,0.0
ST460,17,Female,Computer Science,4,92,10,56,Pass,C,Placed,4.59
ST461,17,Male,Computer Science,6,75,18,77,Pass,A,Placed,6.35
ST462,19,Male,Electronics,0,90,11,46,Pass,D,Placed,2.18
ST463,19,Female,Mechanical,6,89,14,65,Pass,B,Not Placed,0.0
ST464,19,Male,Computer Science,5,85,14,62,Pass,B,Placed,5.12
ST465,20,Male,Mechanical,7,95,16,76,Pass,A,Not Placed,0.0
ST466,18,Female,Computer Science,9,77,19,87,Pass,A+,Placed,7.8
ST467,18,Male,Information Technology,8,80,16,80,Pass,A+,Placed,8.15
ST468,19,Female,Computer Science,8,83,16,76,Pass,A,Placed,5.05
ST469,18,Female,Mechanical,5,72,11,50,Pass,C,Placed,3.77
ST470,20,Male,Electronics,4,84,12,54,Pass,C,Not Placed,0.0
ST471,17,Male,Electronics,5,65,12,54,Pass,C,Not Placed,0.0
ST472,20,Female,Mechanical,6,92,9,50,Pass,C,Placed,4.62
ST473,17,Female,Electronics,8,82,19,84,Pass,A+,Placed,8.63
ST474,19,Female,Mechanical,3,77,10,46,Pass,D,Not Placed,0.0
ST475,18,Female,Electronics,8,74,20,86,Pass,A+,Placed,7.03
ST476,20,Female,Mechanical,7,80,17,84,Pass,A+,Placed,8.41
ST477,17,Female,Information Technology,9,89,16,76,Pass,A,Not Placed,0.0
ST478,19,Male,Computer Science,8,87,13,71,Pass,A,Not Placed,0.0
ST479,20,Male,Information Technology,4,75,10,46,Pass,D,Not Placed,0.0
ST480,18,Male,Computer Science,2,74,7,36,Fail,F,Not Placed,0.0
ST481,19,Male,Information Technology,3,89,12,50,Pass,C,Not Placed,0.0
ST482,19,Male,Information Technology,4,75,11,55,Pass,C,Placed,3.58
ST483,18,Male,Electronics,6,83,17,72,Pass,A,Not Placed,0.0
ST484,19,Female,Computer Science,7,83,14,64,Pass,B,Not Placed,0.0
ST485,19,Male,Computer Science,8,85,20,95,Pass,A+,Placed,19.03
ST486,20,Male,Information Technology,6,91,16,78,Pass,A,Placed,6.21
ST487,17,Male,Mechanical,0,69,1,11,Fail,F,Not Placed,0.0
ST488,18,Male,Information Technology,3,63,12,49,Pass,D,Not Placed,0.0
ST489,20,Male,Information Technology,2,76,8,40,Pass,D,Not Placed,0.0
ST490,19,Male,Electronics,4,100,12,60,Pass,B,Not Placed,0.0
ST491,18,Male,Electronics,5,100,11,58,Pass,C,Placed,4.86
ST492,19,Female,Computer Science,1,100,9,42,Pass,D,Not Placed,0.0
ST493,18,Female,Information Technology,4,80,9,44,Pass,D,Placed,2.06
ST494,18,Female,Computer Science,3,64,11,50,Pass,C,Not Placed,0.0
ST495,18,Female,Mechanical,6,60,16,65,Pass,B,Not Placed,0.0
ST496,18,Male,Computer Science,5,76,11,50,Pass,C,Placed,4.37
ST497,19,Female,Information Technology,5,80,17,78,Pass,A,Placed,7.55
ST498,17,Female,Computer Science,5,95,13,65,Pass,B,Not Placed,0.0
ST499,20,Male,Computer Science,9,91,20,95,Pass,A+,Placed,29.14
ST500,20,Female,Electronics,3,84,7,38,Fail,F,Not Placed,0.0
ST501,19,Male,Computer Science,5,73,17,72,Pass,A,Placed,5.53
ST502,18,Female,Computer Science,6,72,12,55,Pass,C,Not Placed,0.0
ST503,18,Female,Information Technology,5,85,15,66,Pass,B,Not Placed,0.0
ST504,19,Male,Computer Science,8,89,16,75,Pass,A,Placed,6.59
ST505,19,Female,Computer Science,4,86,10,46,Pass,D,Not Placed,0.0
ST506,18,Female,Mechanical,5,72,15,66,Pass,B,Placed,4.09
ST507,20,Female,Electronics,2,89,10,48,Pass,D,Not Placed,0.0
ST508,19,Male,Mechanical,6,86,12,60,Pass,B,Not Placed,0.0
ST509,20,Female,Mechanical,4,71,14,65,Pass,B,Not Placed,0.0
ST510,19,Male,Electronics,3,74,12,46,Pass,D,Not Placed,0.0
ST511,19,Male,Computer Science,5,89,11,53,Pass,C,Not Placed,0.0
ST512,18,Male,Electronics,5,80,16,69,Pass,B,Placed,5.0
ST513,20,Female,Mechanical,2,98,5,35,Fail,F,Not Placed,0.0
ST514,19,Female,Electronics,6,87,13,62,Pass,B,Not Placed,0.0
ST515,17,Female,Information Technology,6,77,16,67,Pass,B,Placed,4.25
ST516,17,Female,Computer Science,3,82,8,44,Pass,D,Not Placed,0.0
ST517,18,Male,Mechanical,5,83,14,68,Pass,B,Not Placed,0.0
ST518,19,Male,Electronics,6,75,15,72,Pass,A,Not Placed,0.0
ST519,20,Male,Mechanical,5,73,13,57,Pass,C,Not Placed,0.0
ST520,18,Male,Computer Science,5,89,15,66,Pass,B,Placed,5.68
ST521,19,Male,Computer Science,4,90,11,57,Pass,C,Not Placed,0.0
ST522,18,Male,Computer Science,6,88,15,70,Pass,A,Placed,5.34
ST523,20,Male,Electronics,8,97,20,93,Pass,A+,Placed,19.78
ST524,19,Male,Computer Science,6,77,16,77,Pass,A,Placed,6.56
ST525,19,Male,Computer Science,2,99,10,49,Pass,D,Not Placed,0.0
ST526,18,Male,Mechanical,5,73,11,54,Pass,C,Not Placed,0.0
ST527,18,Female,Computer Science,8,72,19,84,Pass,A+,Placed,9.91
ST528,18,Female,Mechanical,2,64,6,28,Fail,F,Not Placed,0.0
ST529,17,Female,Information Technology,10,78,18,82,Pass,A+,Placed,8.96
ST530,19,Male,Mechanical,8,77,18,81,Pass,A+,Placed,7.86
ST531,19,Male,Information Technology,2,87,6,27,Fail,F,Not Placed,0.0
ST532,20,Female,Mechanical,8,84,19,86,Pass,A+,Placed,7.72
ST533,20,Male,Mechanical,4,70,13,61,Pass,B,Not Placed,0.0
ST534,19,Male,Computer Science,7,78,12,62,Pass,B,Not Placed,0.0
ST535,19,Male,Computer Science,5,78,11,48,Pass,D,Not Placed,0.0
ST536,20,Male,Computer Science,5,64,10,45,Pass,D,Not Placed,0.0
ST537,19,Male,Electronics,6,72,14,59,Pass,C,Not Placed,0.0
ST538,18,Male,Mechanical,7,74,17,77,Pass,A,Placed,5.38
ST539,18,Female,Information Technology,1,96,6,35,Fail,F,Not Placed,0.0
ST540,17,Male,Electronics,6,84,13,60,Pass,B,Placed,5.51
ST541,20,Male,Computer Science,3,89,12,60,Pass,B,Placed,5.38
ST542,19,Female,Mechanical,4,67,7,39,Fail,F,Not Placed,0.0
ST543,18,Male,Mechanical,4,94,14,66,Pass,B,Placed,5.22
ST544,19,Male,Computer Science,5,95,12,59,Pass,C,Not Placed,0.0
ST545,19,Female,Information Technology,4,62,11,47,Pass,D,Not Placed,0.0
ST546,18,Male,Computer Science,2,75,7,28,Fail,F,Not Placed,0.0
ST547,17,Male,Information Technology,3,87,13,56,Pass,C,Placed,3.08
ST548,19,Male,Information Technology,1,88,4,24,Fail,F,Not Placed,0.0
ST549,18,Male,Computer Science,5,75,13,64,Pass,B,Not Placed,0.0
ST550,19,Male,Information Technology,9,79,20,93,Pass,A+,Placed,25.02
ST551,18,Female,Computer Science,3,76,7,38,Fail,F,Not Placed,0.0
ST552,19,Male,Information Technology,8,83,16,83,Pass,A+,Placed,8.93
ST553,19,Male,Information Technology,6,94,14,70,Pass,A,Placed,7.89
ST554,19,Male,Computer Science,6,74,13,56,Pass,C,Not Placed,0.0
ST555,19,Male,Electronics,6,92,13,66,Pass,B,Placed,5.17
ST556,18,Female,Electronics,7,74,16,78,Pass,A,Placed,5.91
ST557,17,Male,Information Technology,2,74,9,36,Fail,F,Not Placed,0.0
ST558,17,Male,Computer Science,5,90,12,62,Pass,B,Not Placed,0.0
ST559,19,Male,Electronics,6,91,17,74,Pass,A,Placed,6.14
ST560,19,Male,Mechanical,5,91,11,60,Pass,B,Not Placed,0.0
ST561,19,Male,Computer Science,7,69,14,61,Pass,B,Not Placed,0.0
ST562,18,Female,Computer Science,2,77,12,47,Pass,D,Not Placed,0.0
ST563,17,Male,Computer Science,6,90,13,62,Pass,B,Not Placed,0.0
ST564,17,Male,Information Technology,5,82,10,52,Pass,C,Placed,3.35
ST565,18,Male,Computer Science,4,71,8,41,Pass,D,Not Placed,0.0
ST566,19,Female,Information Technology,4,87,14,67,Pass,B,Not Placed,0.0
ST567,18,Male,Electronics,6,75,14,66,Pass,B,Placed,5.45
ST568,18,Female,Information Technology,8,100,17,88,Pass,A+,Placed,9.12
ST569,20,Female,Information Technology,5,97,13,70,Pass,A,Placed,5.6
ST570,18,Female,Information Technology,7,88,18,84,Pass,A+,Placed,7.48
ST571,18,Male,Information Technology,5,96,13,60,Pass,B,Placed,4.15
ST572,19,Male,Computer Science,2,83,13,50,Pass,C,Not Placed,0.0
ST573,18,Female,Computer Science,2,90,8,36,Fail,F,Not Placed,0.0
ST574,19,Female,Mechanical,2,97,10,51,Pass,C,Not Placed,0.0
ST575,19,Female,Computer Science,4,84,13,60,Pass,B,Placed,5.82
ST576,20,Male,Electronics,4,79,11,47,Pass,D,Not Placed,0.0
ST577,17,Male,Mechanical,6,65,13,54,Pass,C,Not Placed,0.0
ST578,20,Male,Computer Science,6,81,15,66,Pass,B,Not Placed,0.0
ST579,18,Female,Information Technology,2,90,9,40,Pass,D,Not Placed,0.0
ST580,18,Male,Information Technology,3,91,9,45,Pass,D,Not Placed,0.0
ST581,18,Male,Mechanical,4,87,12,60,Pass,B,Placed,4.47
ST582,20,Female,Mechanical,5,77,15,69,Pass,B,Not Placed,0.0
ST583,18,Male,Electronics,3,62,14,60,Pass,B,Not Placed,0.0
ST584,18,Female,Computer Science,3,77,12,55,Pass,C,Placed,3.69
ST585,19,Male,Electronics,8,79,20,96,Pass,A+,Placed,14.89
ST586,18,Male,Information Technology,7,79,15,76,Pass,A,Not Placed,0.0
ST587,17,Male,Information Technology,3,88,11,54,Pass,C,Not Placed,0.0
ST588,17,Female,Computer Science,5,100,16,77,Pass,A,Not Placed,0.0
ST589,17,Male,Computer Science,4,83,10,49,Pass,D,Not Placed,0.0
ST590,18,Male,Electronics,7,80,15,74,Pass,A,Placed,6.24
ST591,17,Female,Information Technology,5,79,16,71,Pass,A,Not Placed,0.0
ST592,19,Male,Computer Science,3,83,8,36,Fail,F,Not Placed,0.0
ST593,18,Male,Information Technology,6,74,12,60,Pass,B,Not Placed,0.0
ST594,18,Male,Mechanical,5,83,16,75,Pass,A,Placed,7.14
ST595,19,Male,Electronics,4,87,14,61,Pass,B,Placed,5.74
ST596,18,Female,Computer Science,4,84,12,59,Pass,C,Not Placed,0.0
ST597,19,Male,Computer Science,5,87,13,58,Pass,C,Not Placed,0.0
ST598,18,Male,Computer Science,4,86,11,50,Pass,C,Placed,3.37
ST599,18,Male,Mechanical,4,64,12,51,Pass,C,Placed,4.37
ST600,17,Female,Information Technology,5,88,16,71,Pass,A,Placed,6.06
ST601,18,Male,Information Technology,0,75,5,23,Fail,F,Not Placed,0.0
ST602,18,Male,Information Technology,7,71,20,82,Pass,A+,Placed,9.94
ST603,18,Male,Information Technology,3,71,8,37,Fail,F,Not Placed,0.0
ST604,17,Male,Mechanical,1,86,7,29,Fail,F,Not Placed,0.0
ST605,17,Male,Information Technology,6,80,14,66,Pass,B,Placed,4.6
ST606,18,Male,Computer Science,7,65,14,59,Pass,C,Not Placed,0.0
ST607,18,Female,Computer Science,7,87,16,73,Pass,A,Placed,5.02
ST608,18,Male,Information Technology,5,68,14,64,Pass,B,Not Placed,0.0
ST609,18,Female,Mechanical,3,83,11,50,Pass,C,Not Placed,0.0
ST610,19,Female,Computer Science,6,84,19,86,Pass,A+,Not Placed,0.0
ST611,17,Male,Mechanical,6,91,16,77,Pass,A,Placed,6.55
ST612,19,Male,Electronics,4,100,14,70,Pass,A,Placed,5.45
ST613,19,Male,Computer Science,8,68,18,84,Pass,A+,Placed,7.13
ST614,17,Female,Computer Science,2,81,12,56,Pass,C,Placed,4.4
ST615,19,Male,Computer Science,10,79,20,93,Pass,A+,Not Placed,0.0
ST616,20,Male,Electronics,7,86,17,81,Pass,A+,Placed,9.2
ST617,17,Male,Computer Science,6,84,13,62,Pass,B,Not Placed,0.0
ST618,18,Female,Information Technology,8,78,17,81,Pass,A+,Placed,8.38
ST619,19,Female,Information Technology,6,78,15,67,Pass,B,Not Placed,0.0
ST620,19,Male,Electronics,3,71,11,51,Pass,C,Not Placed,0.0
ST621,18,Female,Computer Science,5,92,14,72,Pass,A,Placed,7.03
ST622,18,Male,Information Technology,2,87,9,47,Pass,D,Not Placed,0.0
ST623,18,Male,Information Technology,4,91,11,49,Pass,D,Not Placed,0.0
ST624,18,Female,Information Technology,6,79,13,60,Pass,B,Placed,5.08
ST625,19,Male,Mechanical,4,75,12,58,Pass,C,Not Placed,0.0
ST626,18,Male,Computer Science,4,71,15,60,Pass,B,Placed,5.26
ST627,18,Male,Mechanical,6,86,17,81,Pass,A+,Placed,8.79
ST628,19,Female,Electronics,8,72,19,84,Pass,A+,Not Placed,0.0
ST629,17,Female,Information Technology,1,100,9,42,Pass,D,Not Placed,0.0
ST630,18,Female,Electronics,4,69,11,51,Pass,C,Not Placed,0.0
ST631,19,Female,Information Technology,3,85,9,43,Pass,D,Not Placed,0.0
ST632,19,Male,Computer Science,6,98,13,64,Pass,B,Not Placed,0.0
ST633,18,Male,Electronics,2,88,8,35,Fail,F,Not Placed,0.0
ST634,18,Male,Information Technology,6,84,14,69,Pass,B,Placed,5.33
ST635,17,Male,Electronics,4,72,14,56,Pass,C,Placed,3.4
ST636,18,Male,Computer Science,3,68,9,42,Pass,D,Not Placed,0.0
ST637,18,Female,Mechanical,8,90,16,78,Pass,A,Not Placed,0.0
ST638,18,Male,Information Technology,0,97,9,43,Pass,D,Not Placed,0.0
ST639,18,Male,Computer Science,5,78,12,56,Pass,C,Not Placed,0.0
ST640,18,Male,Information Technology,1,71,7,24,Fail,F,Not Placed,0.0
ST641,17,Male,Electronics,5,60,14,64,Pass,B,Placed,4.54
ST642,18,Female,Electronics,5,72,11,56,Pass,C,Not Placed,0.0
ST643,18,Male,Information Technology,4,81,14,58,Pass,C,Placed,3.88
ST644,18,Male,Mechanical,3,98,11,54,Pass,C,Placed,3.89
ST645,17,Female,Computer Science,4,89,15,65,Pass,B,Not Placed,0.0
ST646,19,Male,Information Technology,6,85,13,66,Pass,B,Placed,5.55
ST647,19,Male,Mechanical,7,78,16,74,Pass,A,Not Placed,0.0
ST648,19,Male,Mechanical,5,76,13,56,Pass,C,Placed,3.73
ST649,19,Male,Electronics,5,96,14,72,Pass,A,Placed,5.49
ST650,18,Female,Mechanical,3,84,7,38,Fail,F,Not Placed,0.0
ST651,17,Female,Computer Science,4,61,12,52,Pass,C,Not Placed,0.0
ST652,18,Male,Mechanical,3,75,7,32,Fail,F,Not Placed,0.0
ST653,19,Female,Computer Science,4,73,12,58,Pass,C,Not Placed,0.0
ST654,19,Male,Computer Science,3,77,6,34,Fail,F,Not Placed,0.0
ST655,18,Male,Computer Science,5,88,9,48,Pass,D,Not Placed,0.0
ST656,17,Male,Information Technology,5,81,15,63,Pass,B,Placed,4.5
ST657,18,Male,Computer Science,8,81,17,80,Pass,A+,Placed,7.64
ST658,18,Male,Computer Science,3,95,8,42,Pass,D,Not Placed,0.0
ST659,19,Female,Computer Science,6,75,17,76,Pass,A,Placed,7.19
ST660,19,Female,Computer Science,7,100,17,84,Pass,A+,Not Placed,0.0
ST661,18,Male,Information Technology,5,75,15,66,Pass,B,Not Placed,0.0
ST662,20,Male,Information Technology,4,83,11,54,Pass,C,Placed,3.94
ST663,19,Male,Computer Science,4,79,17,68,Pass,B,Placed,5.42
ST664,18,Male,Electronics,1,83,5,26,Fail,F,Not Placed,0.0
ST665,17,Male,Mechanical,4,86,15,71,Pass,A,Placed,6.25
ST666,18,Male,Electronics,6,86,14,68,Pass,B,Placed,5.78
ST667,18,Female,Computer Science,1,74,3,14,Fail,F,Not Placed,0.0
ST668,18,Male,Electronics,3,71,11,51,Pass,C,Not Placed,0.0
ST669,18,Male,Computer Science,6,100,15,70,Pass,A,Placed,7.95
ST670,18,Male,Computer Science,7,77,14,65,Pass,B,Not Placed,0.0
ST671,18,Male,Computer Science,5,89,11,54,Pass,C,Not Placed,0.0
ST672,19,Male,Mechanical,6,66,15,66,Pass,B,Placed,5.34
ST673,17,Female,Computer Science,4,79,12,56,Pass,C,Not Placed,0.0
ST674,18,Male,Computer Science,3,81,5,26,Fail,F,Not Placed,0.0
ST675,18,Female,Computer Science,5,87,15,73,Pass,A,Not Placed,0.0
ST676,20,Male,Mechanical,5,60,12,47,Pass,D,Placed,3.3
ST677,17,Male,Electronics,8,84,15,72,Pass,A,Not Placed,0.0
ST678,18,Male,Computer Science,2,71,10,45,Pass,D,Not Placed,0.0
ST679,20,Female,Information Technology,5,85,13,57,Pass,C,Not Placed,0.0
ST680,19,Male,Information Technology,4,72,14,62,Pass,B,Placed,5.02
ST681,19,Female,Electronics,5,73,14,58,Pass,C,Not Placed,0.0
ST682,18,Male,Computer Science,1,79,7,31,Fail,F,Not Placed,0.0
ST683,18,Female,Mechanical,4,71,11,46,Pass,D,Not Placed,0.0
ST684,19,Male,Computer Science,7,77,17,79,Pass,A,Placed,7.8
ST685,20,Female,Electronics,5,70,12,50,Pass,C,Not Placed,0.0
ST686,19,Male,Computer Science,5,64,11,48,Pass,D,Placed,3.25
ST687,19,Female,Information Technology,4,92,13,66,Pass,B,Not Placed,0.0
ST688,18,Male,Information Technology,4,69,11,52,Pass,C,Not Placed,0.0
ST689,19,Male,Information Technology,4,80,11,52,Pass,C,Placed,4.98
ST690,18,Male,Computer Science,7,90,18,82,Pass,A+,Placed,8.87
ST691,18,Female,Electronics,9,76,19,84,Pass,A+,Placed,9.34
ST692,18,Male,Computer Science,5,74,13,63,Pass,B,Not Placed,0.0
ST693,18,Female,Electronics,5,84,12,61,Pass,B,Not Placed,0.0
ST694,18,Male,Mechanical,7,93,17,80,Pass,A+,Placed,8.63
ST695,17,Male,Information Technology,5,70,14,64,Pass,B,Placed,4.52
ST696,19,Male,Electronics,5,80,15,64,Pass,B,Placed,4.71
ST697,18,Female,Electronics,4,65,10,45,Pass,D,Not Placed,0.0
ST698,19,Female,Information Technology,6,78,14,70,Pass,A,Placed,7.68
ST699,18,Female,Mechanical,5,82,15,73,Pass,A,Placed,5.17
ST700,18,Male,Computer Science,7,73,17,76,Pass,A,Placed,6.77
ST701,18,Female,Information Technology,7,77,14,69,Pass,B,Not Placed,0.0
ST702,17,Female,Electronics,3,68,12,55,Pass,C,Not Placed,0.0
ST703,18,Male,Information Technology,6,83,11,58,Pass,C,Not Placed,0.0
ST704,17,Female,Computer Science,7,93,18,83,Pass,A+,Placed,8.12
ST705,17,Female,Information Technology,4,71,9,40,Pass,D,Not Placed,0.0
ST706,20,Female,Mechanical,3,76,14,61,Pass,B,Not Placed,0.0
ST707,18,Female,Mechanical,0,87,2,11,Fail,F,Not Placed,0.0
ST708,19,Male,Information Technology,5,94,15,72,Pass,A,Placed,6.16
ST709,18,Male,Electronics,4,67,11,50,Pass,C,Placed,4.77
ST710,19,Female,Mechanical,5,80,12,59,Pass,C,Not Placed,0.0
ST711,19,Male,Computer Science,3,85,10,52,Pass,C,Not Placed,0.0
ST712,19,Female,Computer Science,7,81,17,83,Pass,A+,Placed,9.56
